tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568989460618203136,negative,1.0,longlines,0.6632,United,,danahajek,,1,@united if I wait I'll lose the flight. So frustrating.,,2015-02-20 20:23:53 -0800,chicago IL,Central Time (US & Canada)
568988757954678784,negative,1.0,Flight Booking Problems,0.7172,United,,Csqd,,0,@united it most certainly was not.,"[40.71857786, -73.99426076]",2015-02-20 20:21:05 -0800,"Vail, CO",Mountain Time (US & Canada)
568987808792223744,negative,1.0,Flight Booking Problems,0.6374,United,,danahajek,,1,@united trying to book flight w/miles. Was on hold for 50m before I gave up. Need to get 6 on same flight using two diff # and pay 4 1tix,,2015-02-20 20:17:19 -0800,chicago IL,Central Time (US & Canada)
568987303302950913,negative,1.0,Customer Service Issue,0.7128,United,,elbrooklyntaco,,1,"@united THAT'S the tweet u choose to answer, to tell me you're not liable?! #youretheworst #neveragain",,2015-02-20 20:15:19 -0800,,
568986895268519936,negative,1.0,Late Flight,1.0,United,,elbrooklyntaco,,1,@united y not? You're the reason we're in Houston and not NYC tonight. It took the plane an hour to take off - no explanations or sorry.,,2015-02-20 20:13:41 -0800,,
568985883589906432,negative,1.0,Can't Tell,0.6968,United,,your_ride_dear,,0,"@united @airlines. Agents arguing about check bag announcement. Looked for room until seat 20, gave up and walked back to seat 7.Unnecessary",,2015-02-20 20:09:40 -0800,ONTARIO CANADA,
568984515298922496,negative,1.0,Cancelled Flight,0.6806,United,,Snow4meErika,,0,"@united you should change your name to United Incompetence. No flight until Monday, have to take a 7 hour drive now to get to my flight!",,2015-02-20 20:04:14 -0800,,
568984098909237248,negative,1.0,Customer Service Issue,1.0,United,,2533107724Paul,,1,"@united not even mentioning how rude the customer service was to us. As a business owner, I'd be mortified if my employees acted as yours",,2015-02-20 20:02:35 -0800,Gig Harbor,
568983296018751491,negative,1.0,Customer Service Issue,1.0,United,,The_CW,,1,@United has time to respond to everyone else's complaints but not mine. You just lost a customer,,2015-02-20 19:59:23 -0800,Ho-Flo/Columbus/NYC,Central Time (US & Canada)
568982505551851520,negative,1.0,Can't Tell,0.6731,United,,AbePrescher,,1,"@united ""most likely"" makes it sound like you have no idea, which is not how I want my flights to be. Please use facts thanks.",,2015-02-20 19:56:15 -0800,San Diego,
568982253553844225,negative,1.0,Late Flight,0.6738,United,,4wordSOUL,,1,@united tell me something I don't know...not #keepingit100 #weaktea,,2015-02-20 19:55:15 -0800,"Denver, CO",Mountain Time (US & Canada)
568979198007595008,negative,1.0,Customer Service Issue,0.3379,United,,JesseLitsch,,0,@united the wait time for a baggage question is 60 minutes that's crazy is there a limit to the amount of bags I can bring internationally,,2015-02-20 19:43:06 -0800,,
568977696786673664,negative,0.6713,Can't Tell,0.3531,United,,leigh_emery,,1,“@united: @leigh_emery We don't like to hear this. Is there anything we can help with? Thanks. ^EY” another empty offer for help.,,2015-02-20 19:37:08 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568976619089620992,negative,0.6899,Customer Service Issue,0.6899,United,,callmekaitxo,,1,@united I'm try to upgrade my seats to first class but the wait time on the phone is 40 minutes... can you help?,,2015-02-20 19:32:51 -0800,O H I O,Arizona
568976326666768384,negative,0.6613,Flight Booking Problems,0.6613,United,,Never_Regret_It,,0,@united UA7985 is a coshared flight w/ ANA. Unable to check in 24 hrs prior.,,2015-02-20 19:31:42 -0800,,
568976065210806272,negative,1.0,Customer Service Issue,1.0,United,,The_CW,,1,@united never flying with you guys ever again. The customer service is piss poor at best.,,2015-02-20 19:30:39 -0800,Ho-Flo/Columbus/NYC,Central Time (US & Canada)
568975398236659712,negative,1.0,Late Flight,1.0,United,,DustinDreams,,0,@united when a 2 hour flight turns into a 3:30 ordeal...sigh,"[29.98498519, -95.3338971]",2015-02-20 19:28:00 -0800,With Carmen SanDiego.,Atlantic Time (Canada)
568973797262372866,negative,1.0,Lost Luggage,1.0,United,,LEAisMYidol,,1,@united where are our luggages? With a group and over 20 luggages are lost,,2015-02-20 19:21:38 -0800,Lea Michele,
568973634087165953,negative,1.0,Flight Attendant Complaints,1.0,United,,RONISREALTOR,,1,"@united assistance with what, the attitude of your staff no matter which airport we are at?",,2015-02-20 19:21:00 -0800,"Fort Lauderdale, FL",Eastern Time (US & Canada)
568971802015170560,negative,1.0,Damaged Luggage,0.6603,United,,larissatandy,,0,@united when will I hear? Guitar was damaged in December. I use my guitar to earn a living. Get your act together!,,2015-02-20 19:13:43 -0800,"Vancouver, Canada",Melbourne
568970614238617600,negative,1.0,Customer Service Issue,0.6492,United,,moonfacestudios,,1,@united I was on hold for over 20 minutes and was talking to one of your employees. I asked him for name or id # and he hung up in my face!,,2015-02-20 19:09:00 -0800,DFW area texas,Central Time (US & Canada)
568969371118391296,negative,1.0,Customer Service Issue,1.0,United,,leigh_emery,,0,@united I hope so but I've received no help so far. I've been on hold for more than an hour. Can someone speak to me?,,2015-02-20 19:04:03 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568968761954443264,negative,1.0,Flight Booking Problems,0.6989,United,,Snow4meErika,,2,"@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice",,2015-02-20 19:01:38 -0800,,
568968480717983744,negative,0.6966,Customer Service Issue,0.6966,United,,MrsHeyGil,,0,@united you asked me to DM then ignore them. Please assist in changing to another flight today- 21 Feb fra to mco avoiding IAD.,,2015-02-20 19:00:31 -0800,"Obersulzbach, Germany",Quito
568968312274718721,negative,1.0,Customer Service Issue,0.6602,United,,Snow4meErika,,2,@united how do you stay in business with such poor service? #poorservice #notgoodenough http://t.co/VO61LME5ja,,2015-02-20 18:59:51 -0800,,
568967313598386176,negative,0.6417,Customer Service Issue,0.6417,United,,DManonog,,0,@united I sent a DM re an existing reservation but no one has responded,,2015-02-20 18:55:53 -0800,,
568965937875066880,negative,0.6679,Can't Tell,0.3447,United,,xVanDanx,,0,@united I miss the Continental days.,,2015-02-20 18:50:25 -0800,Silver Spring,Eastern Time (US & Canada)
568965883730776065,negative,1.0,Damaged Luggage,0.3437,United,,xVanDanx,,0,@united or how about next time my bag is underweight you guys credit me $200. Or how about I take my business to an airline that cares.,,2015-02-20 18:50:12 -0800,Silver Spring,Eastern Time (US & Canada)
568965870178816000,negative,1.0,Bad Flight,0.3642,United,,Csqd,,0,"@united It wasn't full, I had plenty of time to go to the gate and check, plus with my status I should have gotten on!?!",,2015-02-20 18:50:08 -0800,"Vail, CO",Mountain Time (US & Canada)
568965585620459520,negative,1.0,Flight Attendant Complaints,0.3407,United,,Csqd,,1,@united Then why did your staff refuse to let ME on the earlier flight citing my having checked a bag?!?!,"[40.71518191, -73.99595593]",2015-02-20 18:49:01 -0800,"Vail, CO",Mountain Time (US & Canada)
568965165783388160,negative,1.0,Can't Tell,0.6322,United,,xVanDanx,,0,"@united Thanks for nothing. Next time I'll bring a whole extra suitcase for my 1 extra pound. That makes sense, right?",,2015-02-20 18:47:21 -0800,Silver Spring,Eastern Time (US & Canada)
568964974611193858,negative,1.0,Cancelled Flight,0.657,United,,Snow4meErika,,2,"@united first you lost all my bags, now you Cancelled Flight my flight home. 30 min wait to talk to somebody #poorservice #notgoodenough",,2015-02-20 18:46:35 -0800,,
568963398781808640,negative,1.0,Late Flight,1.0,United,,paulgomez99,,0,@united how is it that my flight #3367 can arrive early and be delayed due to no gate being available. We are now 20 min Late Flight on tarmac,,2015-02-20 18:40:19 -0800,,
568963218703564800,negative,1.0,Bad Flight,0.3657,United,,The_CW,,0,"@united my flight landed 50 min, but we are being told to stay on the plane, haven't pulled up to the gate &amp; have little to no information.",,2015-02-20 18:39:36 -0800,Ho-Flo/Columbus/NYC,Central Time (US & Canada)
568962811772030976,negative,0.7053,Customer Service Issue,0.7053,United,,Bee_Branded,,0,@united have better customer service at John Wayne airport.,,2015-02-20 18:37:59 -0800,,Arizona
568962582934978562,negative,1.0,Flight Attendant Complaints,1.0,United,,AbePrescher,,2,"@united passengers seated, crew ready #WheresThePilot? Flt1088 from ORD. Hope he isn't at the bar.",,2015-02-20 18:37:05 -0800,San Diego,
568962468766212097,negative,0.6444,Customer Service Issue,0.6444,United,,Jperez201,,0,@united Booked 11 tix 1 month ago and now its about $157 CHEAPER and customer service was useless. What's up with that???,,2015-02-20 18:36:38 -0800,Rutgers Business School - NB,Eastern Time (US & Canada)
568961737715789824,negative,0.6421,Late Flight,0.6421,United,,SamuelRBowles,,0,@united is UA938 still taking off at 9:05pm? I'm stuck on the tarmac on UA3462 waiting to get in.,,2015-02-20 18:33:43 -0800,Crowborough,London
568961016782036992,negative,1.0,Bad Flight,0.3864,United,,LinaSalazar,,0,@united you're right. Good you caught the mechanical failure. Too bad there are no blankets. But ok.,,2015-02-20 18:30:51 -0800,Washington DC,Eastern Time (US & Canada)
568960570486976513,negative,1.0,Late Flight,1.0,United,,bokhary,,0,@united - we're sitting in UA1088 getting delayed because the operations can't find captain. #ridiculous #united,,2015-02-20 18:29:05 -0800,"San Diego, CA",Pacific Time (US & Canada)
568959737544339456,negative,1.0,Can't Tell,0.695,United,,MyFitness52,,1,@united truly the WORST day of flying I have ever experienced...,,2015-02-20 18:25:46 -0800,Washington,Arizona
568958227888500736,negative,1.0,Late Flight,1.0,United,,2533107724Paul,,1,@united Stuck in Houston because you can't seem to get a plane to the destination on time in perfect flying conditions.,,2015-02-20 18:19:46 -0800,Gig Harbor,
568958107205783554,negative,1.0,Customer Service Issue,1.0,United,,kellanjacobs,,1,@united you phone customer service team is bad. Think it is time for me to consider switching airlines.,,2015-02-20 18:19:18 -0800,San Francisco,Pacific Time (US & Canada)
568957558444175360,negative,1.0,Customer Service Issue,0.6436,United,,eddietemistokle,,1,@united how much longer United?? Been on the phone for over an hour to straighten out a star alliance upgrade!!! http://t.co/U1ViEuiDF5,,2015-02-20 18:17:07 -0800,New York City,Central Time (US & Canada)
568955339607019521,negative,1.0,Can't Tell,0.3499,United,,leigh_emery,,1,@united I'm Cancelled Flighting my #mileageplus card and I will NEVER do business with you again. You clearly don't care about your customers.,,2015-02-20 18:08:18 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568955060165554176,negative,1.0,Customer Service Issue,1.0,United,,TaraNorden,,0,"Why even ask me to DM you and offer help if you ""can't do anything"" @united #terriblecustomerservice #unitedairlines http://t.co/feC4i3Vwq7",,2015-02-20 18:07:11 -0800,Chicago,Central Time (US & Canada)
568954593591369728,negative,1.0,Customer Service Issue,1.0,United,,tjny753,,1,@united Yes and that is appreciated but misinformation damages credibility.  You may want to have someone observe in Newark #fwiw,,2015-02-20 18:05:20 -0800,"Elmira, NY",
568954266628575232,negative,1.0,Can't Tell,1.0,United,,Y_Marms5,,0,@united you guys suck!,,2015-02-20 18:04:02 -0800,NY & NJ,Eastern Time (US & Canada)
568954048038055936,negative,1.0,Flight Attendant Complaints,0.6752,United,,tompenning,,0,"@united never fails, flying FC order ravioli get chicken. Tell the FA she says you should of told me, other people wanted chicken..idiot.",,2015-02-20 18:03:10 -0800,,
568954046700064768,negative,1.0,Lost Luggage,0.6714,United,,sjwwalsh,,1,@united second time flying into Houston and 45+ mins waiting for luggage at baggage. Typical? Still waiting..,,2015-02-20 18:03:10 -0800,,
568952850908213248,negative,1.0,Customer Service Issue,1.0,United,,RONISREALTOR,,1,"@united again HORRIBLE service, again attitude when asked for information, again you make me not want to fly UNITED ever. #platinummember",,2015-02-20 17:58:24 -0800,"Fort Lauderdale, FL",Eastern Time (US & Canada)
568951922734055424,negative,1.0,Customer Service Issue,1.0,United,,leigh_emery,,0,@united and now your rep just hung up on me after over 35 mins on hold because I asked for a supervisor. I'm furious right now.,,2015-02-20 17:54:43 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568951601777512448,negative,1.0,Late Flight,1.0,United,,LinaSalazar,,0,@united thank you for 7 hrs at terminal D in Dulles airport http://t.co/IG2dgctt2M,,2015-02-20 17:53:27 -0800,Washington DC,Eastern Time (US & Canada)
568951462413209601,negative,1.0,Can't Tell,0.6742,United,,1234567890_,,1,@united go bankrupt again and transfer all of your assets to $LUV. That would be great.,,2015-02-20 17:52:53 -0800,"Boulder, CO | Los Angeles, CA",Arizona
568950980471103489,negative,1.0,Flight Booking Problems,0.6889,United,,majacgray,,0,"@united Marcus helped me - good agent, couldn't fix it. Flight was listed on website, but ""unavailable""to book. False advertising much?",,2015-02-20 17:50:58 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
568950706008231936,negative,0.6481,Flight Attendant Complaints,0.3351,United,,elbrooklyntaco,,1,"@united unsmiling rep. told us hotel shuttle comes ""like every 15 minutes."" Breezy 30 min. Late Flightr we're taking a cab. You going to reimburse?",,2015-02-20 17:49:53 -0800,,
568950548411461632,negative,1.0,Late Flight,0.6495,United,,laurenmadams,,0,"@united If someone misses his connecting flight because of the airline, and it was the last flight of the day, how will you fix it?",,2015-02-20 17:49:15 -0800,In & Around Chicago,Central Time (US & Canada)
568949970080018433,negative,0.6848,Customer Service Issue,0.6848,United,,MadisonWatts_,,1,@united Yes I needed plenty of assistance but received none.,"[38.26810946, -82.12153441]",2015-02-20 17:46:58 -0800,West Virginia,Alaska
568949545972961280,negative,1.0,Late Flight,1.0,United,,AJMILBRANDT,,1,"@united not tonight, we got a hotel and after 14hrs of traveling and still not reaching our destination we are disappointed. Thanks",,2015-02-20 17:45:16 -0800,Buck-hio,
568948971923742720,negative,0.6537,Customer Service Issue,0.3289999999999999,United,,Dra_Mck,,0,@united thank you for the reply. I emailed your customer care department about my experience.,,2015-02-20 17:43:00 -0800,Chapel Hill,Quito
568948323916255233,negative,1.0,Customer Service Issue,0.6493,United,,Decode_NewYork,,0,@united How can I file a claim when your agents won't let me speak to a supervisor? My claim number is expired because you WON'T find my bag,,2015-02-20 17:40:25 -0800,New York City,Eastern Time (US & Canada)
568948008160661504,negative,0.636,Can't Tell,0.324,United,,aushianya,,0,@united I had one interview I was the last person what does that mean?,,2015-02-20 17:39:10 -0800,,
568947922731028480,negative,1.0,Late Flight,1.0,United,,HobertRunter,,1,@united I have flown with you 10 times in the last 13 days. 8 out of 10 flights have been delayed. Huge mistake on my part. Don't fly united,,2015-02-20 17:38:49 -0800,Minneapolis,Quito
568947313676148737,negative,1.0,Customer Service Issue,0.6805,United,,HILL_PARTYofone,,1,@united yes but taking two days to get bag delivered. Missed a full day skiing because of this.,,2015-02-20 17:36:24 -0800,"Omaha, NE",Central Time (US & Canada)
568944096687075329,negative,1.0,Bad Flight,0.3748,United,,xVanDanx,,0,@united made me remove 1 pound from my checked bag otherwise they would charge me $200. Loyal flier for 10 years - time for change.,,2015-02-20 17:23:37 -0800,Silver Spring,Eastern Time (US & Canada)
568942578026086401,negative,1.0,Late Flight,0.6436,United,,Charlie_Mich,,0,@united been sitting on this plane 3:15 unreal. When will my 2+ day nightmare end?,,2015-02-20 17:17:35 -0800,,
568940548301549568,negative,0.7055,Late Flight,0.3748,United,,wisemana,,0,@United can you let us out of the gate now. UA1157,"[0.0, 0.0]",2015-02-20 17:09:31 -0800,"washington, dc",Eastern Time (US & Canada)
568938647795314688,negative,1.0,Late Flight,0.6579,United,,wisemana,,0,"@united &amp; on top of no free tv on the int’l leg, now I’m sitting on the Tarmac in Houston, 70 min past departure w/ another hr plus to go","[29.98384194, -95.33664018]",2015-02-20 17:01:58 -0800,"washington, dc",Eastern Time (US & Canada)
568935475815292928,negative,1.0,Bad Flight,0.3434,United,,hoozsah,,0,"@united DTV doesnt work, pilots Late Flight, wont let 10yr old fly next 2 me and I paid 4 an upgrade. #unitedsucks",,2015-02-20 16:49:22 -0800,,
568934749571387392,negative,1.0,Customer Service Issue,1.0,United,,KatieJelen,,0,"@united Your ""Loyalty Team"" basically flipped me off via phone, but thanks. Maybe Google ""loyalty"" and get back to me? ^LOL",,2015-02-20 16:46:29 -0800,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
568934521506107392,negative,1.0,Bad Flight,0.3404,United,,JoeSchmuck,,2,"Hey @united, this is your job, don't give me the safety spin. This is the same plane that broke on the original flight out. #unitedSucks",,2015-02-20 16:45:34 -0800,San Francisco,Pacific Time (US & Canada)
568932735181578240,negative,1.0,Customer Service Issue,1.0,United,,StarksRavings,,0,"@united, if you mean beyond opaque ""maintenance issues"", yes, that would be  basic in customer service which your EWR staff can't manage.",,2015-02-20 16:38:28 -0800,United States,Eastern Time (US & Canada)
568932482323623937,negative,0.685,Flight Booking Problems,0.3586,United,,iamtedking,,0,"@united ""Dear Ted. We don't care about you nor the Mileage Plus Card you pay a lot for. Bye bye. -- United""",,2015-02-20 16:37:28 -0800,,Eastern Time (US & Canada)
568931924166574080,negative,1.0,Customer Service Issue,1.0,United,,LJ3000,,0,. @united sad that you don't think it is important to resolve your client facing team that behaves disgraceful,,2015-02-20 16:35:15 -0800,,Pacific Time (US & Canada)
568931759150084096,negative,1.0,Can't Tell,0.7075,United,,JamieReidy,,0,@united Help! My girlfriend Amy Lloyd is going to miss our flt to Zurich bc of your fault. She needs a golf cart to meet her at ORD (1),,2015-02-20 16:34:36 -0800,,Pacific Time (US & Canada)
568931637699829761,negative,0.3511,Flight Attendant Complaints,0.3511,United,,robfarrisjr,,1,@united - #epicfail from a former gate agent in PIA!  He walked away and quit! Luckily a responsible PIA agent saved the day!,,2015-02-20 16:34:07 -0800,"Apex, NC",Eastern Time (US & Canada)
568931356287365120,negative,1.0,Late Flight,0.6378,United,,tjny753,,0,@united That was the problem.  We were being told the aircraft was on its way.,,2015-02-20 16:33:00 -0800,"Elmira, NY",
568931215149039617,negative,0.684,Late Flight,0.3499,United,,Charlie_Mich,,1,@united will do. Thx. Been sitting on plane now for 2.5 hrs and now we have to refuel!  I can't even make this stuff up.,,2015-02-20 16:32:26 -0800,,
568930692551221248,negative,1.0,Can't Tell,0.684,United,,thebadvillain,,1,@united do you know how to use twitter bro?  Your terminal looks like it's in Bosnia.  Here's another pic. http://t.co/M9Nywr5Kbs,,2015-02-20 16:30:21 -0800,,
568929299350179840,negative,1.0,Late Flight,1.0,United,,JW_Blocker,,1,@united you are by far the worst airline. 4 plane delays on 1 round trip flight. How is that possible.,,2015-02-20 16:24:49 -0800,,
568928251554299906,negative,1.0,Lost Luggage,0.3407,United,,iamawarplane,,0,@united I took care of it myself. Had to rent a car and drive 3 hours to retrieve my belongings. Due to united errors.,,2015-02-20 16:20:40 -0800,"Austin, Texas",
568928163058724865,negative,0.6942,Late Flight,0.3702,United,,Charlie_Mich,,0,@united now I'll probably miss my next connection!,,2015-02-20 16:20:18 -0800,,
568927727627202560,negative,1.0,Late Flight,1.0,United,,Charlie_Mich,,0,@united you may think I'm joking or blowing it out of proportion but the last 8 united flights have been delayed or significantly Late Flight.,,2015-02-20 16:18:35 -0800,,
568927631103696896,negative,1.0,Late Flight,1.0,United,,Schlubach,,1,"@united not the case. Now delayed due to ""mechanical issues with no update on departure time"". Just Cancelled Flight the goddamn flight so I go delta",,2015-02-20 16:18:12 -0800,NY,Quito
568927281747505152,negative,1.0,Late Flight,1.0,United,,Charlie_Mich,,0,@united 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,,2015-02-20 16:16:48 -0800,,
568926552836182016,negative,1.0,Customer Service Issue,1.0,United,,ellembee,,0,@united I didn't get a message from you. I'll resend numbers.,,2015-02-20 16:13:54 -0800,chicago,Central Time (US & Canada)
568925709189705728,negative,1.0,Bad Flight,1.0,United,,StephanieWeyant,,0,@United What idiot designed your seats? Armrest TV remote &amp; resting elbows don't mix. Seatmate keeps changing channels &amp; blasting volume.,,2015-02-20 16:10:33 -0800,New York City,
568925583939375104,negative,0.7118,longlines,0.3667,United,,archivelle,,0,@united You can bump me up to Group 3 so I won't be forced to check my bag and wait 30+ minutes at LGA.,,2015-02-20 16:10:03 -0800,New York,
568924206152306688,negative,1.0,Can't Tell,0.6656,United,,KatieJelen,,0,"@united Listen, learn &amp; do this: Remove your PQD requirement. It is insulting. ^HA",,2015-02-20 16:04:35 -0800,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
568922057552977920,negative,0.6842,Can't Tell,0.6842,United,,KatieJelen,,1,@united I need you...to be a better airline. ^LOL,,2015-02-20 15:56:03 -0800,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
568921968818270208,negative,1.0,Flight Attendant Complaints,1.0,United,,EddieUmphrey,,1,@united your agents forced me to check a carry on bag. When I received my bag I found your crew had stolen from me. U lost my business!,,2015-02-20 15:55:42 -0800,"MN, MI, NM",Eastern Time (US & Canada)
568921407813521409,negative,1.0,Lost Luggage,1.0,United,,chozee1,,0,@united Really....you charge me $25 to check a bag and then you put it on a different flight....still Don't have my bag!!!,,2015-02-20 15:53:28 -0800,"Clifton, NJ",
568921163901984768,negative,1.0,Customer Service Issue,0.6329,United,,jbersack,,1,@united Why haven't you released a travel advisory for IAD for tomorrow????!!!!!!!!,,2015-02-20 15:52:30 -0800,"ÜT: 38.763515,-77.718226",Eastern Time (US & Canada)
568920314073260032,negative,1.0,Bad Flight,1.0,United,,BurkeCherrie,,0,"@united cross country flight SFO&gt;BOS. No wifi, not even a can of soda and this quality inflight entertainment #sad http://t.co/xhlc30MTfF",,2015-02-20 15:49:07 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
568919686978641920,negative,1.0,Late Flight,0.6526,United,,Schlubach,,1,"@united is really getting horrible. So much for tucking in my kids tonight. Delta transfers miles/status, right? http://t.co/H6HN33JJJE",,2015-02-20 15:46:38 -0800,NY,Quito
568918820632403969,negative,1.0,Customer Service Issue,0.6619,United,,iamawarplane,,1,@united I think problem resolution should be decided on your end. Especially if you'd like me to continue flying your airline.,,2015-02-20 15:43:11 -0800,"Austin, Texas",
568918759664021504,negative,1.0,Can't Tell,1.0,United,,jayw329,,0,@united roundtrip to London on @Delta ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies,,2015-02-20 15:42:56 -0800,"New York, NY",Eastern Time (US & Canada)
568917936783491073,negative,0.6633,Can't Tell,0.3367,United,,jayw329,,0,@united already Flight Booking Problems next week's trip on @AmericanAir  thanks for making the choice so easy #disunited #unfriendlyskies #servicefail,,2015-02-20 15:39:40 -0800,"New York, NY",Eastern Time (US & Canada)
568917786921009153,negative,0.6878,Can't Tell,0.3541,United,,archivelle,,0,"@united Also, group 5 is total BS.",,2015-02-20 15:39:05 -0800,New York,
568917611565592577,negative,1.0,Late Flight,0.6657,United,,archivelle,,1,@united Don't ask me to be patient without offering something in return.,,2015-02-20 15:38:23 -0800,New York,
568917429033652226,negative,1.0,Late Flight,0.6154,United,,4wordSOUL,,1,"@united just like clockwork, Friday afternoon flights from LAS to DEN running Late Flight. Why does this seem to happen so consistently #KeepIt100",,2015-02-20 15:37:39 -0800,"Denver, CO",Mountain Time (US & Canada)
568917261869674497,negative,1.0,Bad Flight,0.6970000000000001,United,,jayw329,,0,@united I will! On @AmericanAir @SouthwestAir @Delta or @JetBlue  all of which will be getting my business. #unfriendlyskies #unbelievable,,2015-02-20 15:36:59 -0800,"New York, NY",Eastern Time (US & Canada)
568915741551886336,negative,1.0,Customer Service Issue,1.0,United,,cruzontour,,0,"@united incompetent/rude service today. Missed my connecting flight, then the customer service desk was terrible to me. Really upset w untd.","[29.98454639, -95.33856899]",2015-02-20 15:30:57 -0800,"Los Angeles, CA",Alaska
568913508936458240,negative,1.0,Bad Flight,0.6907,United,,AtulKC,,0,@united - terrible experience on UA415 on 17th. 1st exit row in economy has zero legroom. Have same row booked for return but can't change.,,2015-02-20 15:22:05 -0800,Greater New York City Area,Eastern Time (US & Canada)
568911315026063361,negative,1.0,Late Flight,1.0,United,,DreLongo,,1,@united 5.5 hours Late Flightr I've been in transit for a total of twelve hours...please just change the plane on flight 600 this is ridiculous SFO,,2015-02-20 15:13:22 -0800,Boston,
568910220644237312,negative,1.0,Late Flight,1.0,United,,fambai,,0,@united this delay of flight UA4636 has been painful. I sure hope it doesn't cause me or my luggage) to miss my UA82 flight to New Delhi!,,2015-02-20 15:09:01 -0800,the nation's capital,Eastern Time (US & Canada)
568909613770211329,negative,0.6778,Can't Tell,0.6778,United,,GoBeavs808,,0,@united Yes but unbelievable.  Should have a free fare lock,,2015-02-20 15:06:36 -0800,Radford HS,
568908474601639936,negative,1.0,Late Flight,1.0,United,,RegYohanan,,1,"@united worst AIRLINE 
BEWARE THEY DO NOT MAINTAIN THERE PLAIN 
BEEN ON THE RUNWAY THE PAST 4 HOURS!!!/",,2015-02-20 15:02:04 -0800,,
568905448897654784,negative,1.0,Can't Tell,0.6285,United,,wisemana,,0,"@united it should be free like other airlines! Again, it’s not 1997 anymore.",,2015-02-20 14:50:03 -0800,"washington, dc",Eastern Time (US & Canada)
568905087608881152,negative,0.665,Late Flight,0.335,United,,ChrisLaylin,,0,@united Existing reservation is fine. I was talking about no longer having an 0600 CMH-ORD option. 0638 gets me in too Late Flight.,"[0.0, 0.0]",2015-02-20 14:48:37 -0800,"Powell, OH",Eastern Time (US & Canada)
568903479722246144,negative,1.0,Customer Service Issue,0.3404,United,,caseymugar,,0,"@united I know. I’m sure you hear it all the time — don’t like the new seats. I’m a small guy, 5’ 6” and I feel the new planes are tight",,2015-02-20 14:42:13 -0800,"Culver City, CA",Pacific Time (US & Canada)
568903193930764288,negative,1.0,Late Flight,1.0,United,,Csqd,,0,@united how about after 2.5 hrs at ORD another .5 on the tarmac + refuse to move me to an earlier flight you make it up to me? #iflyalot #bs,"[41.9653255, -87.87535719]",2015-02-20 14:41:05 -0800,"Vail, CO",Mountain Time (US & Canada)
568902405909143552,negative,1.0,Can't Tell,0.6582,United,,AlsoRococo,,1,@united also doesn't help me. I'm a very frequent flier and united premiere gold. Apparently that means nothing.,,2015-02-20 14:37:57 -0800,Los Angeles,Pacific Time (US & Canada)
568902044561465344,negative,1.0,Late Flight,1.0,United,,ibrowning85,,0,@united delayed another hour,,2015-02-20 14:36:31 -0800,,
568901675903119360,negative,1.0,Flight Booking Problems,0.3617,United,,ThePappaShacks,,0,@united Can't beat the storm out of town if you wait to issue the policy until too Late Flight.  NWS issued storm warning already...,,2015-02-20 14:35:03 -0800,Denver,
568900980080709632,negative,0.6718,Can't Tell,0.3435,United,,johnwoodRTR,,0,@United @Skywest do it again!   I will now miss one or probably both our Aspen events. #Fail,"[37.78736562, -122.40865161]",2015-02-20 14:32:17 -0800,Hong Kong,Eastern Time (US & Canada)
568900770860392448,negative,1.0,Lost Luggage,1.0,United,,AlsoRococo,,1,"@united don't need your apologies, need my bag. Took 56 minutes from landing to get it. Unacceptable.",,2015-02-20 14:31:28 -0800,Los Angeles,Pacific Time (US & Canada)
568900079962075137,negative,0.7129,Bad Flight,0.7129,United,,caseymugar,,0,"@united add wifi, entertainment and the old seats and i’ll come back.",,2015-02-20 14:28:43 -0800,"Culver City, CA",Pacific Time (US & Canada)
568899587424931840,negative,1.0,Late Flight,1.0,United,,ibrowning85,,1,@united so we fly into SFO and Honululu gets pushed back 3.5 hours and now it looks like more delays.  I beg of you plz sort this out soon!,,2015-02-20 14:26:45 -0800,,
568899252149035008,negative,1.0,Bad Flight,0.6739,United,,wisemana,,0,@United super lame that you charge $8 for tv on an international flight to the US. It isn’t 1997!,,2015-02-20 14:25:26 -0800,"washington, dc",Eastern Time (US & Canada)
568898792755470336,negative,0.7112,Late Flight,0.3581,United,,CpyburnDC,,1,"@united as for volunteers to give up seats, people did! Now we sit for 25 minutes on plane waiting 4 them to add more people!  #letsgo",,2015-02-20 14:23:36 -0800,"Washington, DC",Eastern Time (US & Canada)
